id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,ci_result,closure_time,comment_time,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,review_comments,effective_comments
5208,merged,0,1,0,1,0.0,5,0,5,4822754.974,1,0.0,0.0,8,0.0,20,18,1,0,4827278.857,2,1,2,0,0,0,0,0,0
5310,merged,0,4,0,4,0.0,5,5,0,692022.449,0,0.0,688078.84,7,688078.84,21,20,1,1,692980.36,2,30,11,0,0,1,0,1,1
5058,closed,1,8,0,7,0.0,1,0,1,-123.382,1,294.1,0.0,1,0.0,4,2,1,0,0.0,1,45,22,0,0,0,0,0,0
4001,merged,4,8,1,3,0.0,6,0,6,75290.955,1,0.0,0.0,36,0.0,15,8,1,0,346.413,2,630,16,3119,16,0,0,0,0
4652,merged,0,9,0,9,0.0,1,0,1,21359.067,1,0.0,0.0,1,0.0,2,0,1,0,21377.552,1,73,31,73,31,0,0,0,0
4804,merged,0,3,0,3,0.0,1,0,1,-26.702,1,0.0,0.0,1,0.0,2,0,1,0,14.576,1,3,3,3,3,0,0,0,0
3951,merged,9,88,9,70,0.0,3,0,1,601233.755,1,0.0,0.0,70,0.0,9,0,1,0,1292547.843,4,4022,1832,35,9,0,0,0,0
4006,closed,13,25,0,12,0.0,1,0,1,-41.748,1,409966.428,0.0,16,0.0,2,0,1,0,0.0,2,607,40,0,0,0,0,0,0
5072,merged,17,26,0,9,0.0,9,0,9,1400271.48,1,0.0,0.0,18,0.0,36,34,1,0,1401055.531,1,823,17,0,0,0,0,0,0
4091,merged,0,3,1,2,0.0,1,0,1,-82.163,1,0.0,0.0,1,0.0,2,0,1,0,73951.331,2,0,0,0,0,0,0,0,0
5234,closed,1,10,0,9,0.0,10,0,10,154481.956,1,159479.635,0.0,10,0.0,40,38,1,0,0.0,1,350,208,0,0,0,0,0,0
4034,merged,0,7,0,7,0.0,2,0,2,1453.566,1,0.0,0.0,2,0.0,4,2,1,0,1646.429,2,68,14,4,3,0,0,0,0
5171,merged,0,12,0,12,0.0,9,0,9,2340220.987,1,0.0,0.0,38,0.0,36,33,1,0,2340413.072,2,346,148,0,0,0,0,0,0
5382,merged,0,1,0,1,0.0,1,0,1,-7.141,1,0.0,0.0,1,0.0,3,1,1,0,8.415,1,1,5,1,5,0,0,0,0
5387,merged,0,1,0,1,0.0,1,0,1,-34.209,1,0.0,0.0,1,0.0,3,1,1,0,5.511,1,0,20,0,20,0,0,0,0
5381,merged,0,1,0,1,0.0,1,0,1,-219.415,1,0.0,0.0,1,0.0,3,1,1,0,137.613,1,9,1,9,1,0,0,0,0
5337,closed,31,43,0,12,0.0,1,0,1,-1231.21,1,3988.719,0.0,3,0.0,4,1,1,0,0.0,1,172,13,0,0,0,0,0,0
4877,merged,49,1000,153,798,0.0,1,0,1,-359.504,1,0.0,0.0,1,0.0,3,1,1,0,18.913,1,0,0,14,10,0,0,0,0
3963,merged,0,4,2,2,0.0,3,0,1,-3698.186,1,0.0,0.0,5,0.0,9,0,1,0,2968.584,2,31,18,0,0,0,0,0,0
3995,merged,5,14,0,9,0.0,1,0,1,-596604.876,1,0.0,148.876,4,148.876,3,0,1,0,332.946,1,388,68,0,0,1,0,1,0
4142,closed,2,12,0,10,0.0,1,0,1,398.093,1,1436.109,0.0,16,0.0,2,0,1,0,0.0,1,230,65,0,0,0,0,0,0
4384,merged,0,14,2,12,0.0,1,0,1,-3725.904,1,0.0,0.0,1,0.0,3,0,1,0,9.335,1,152,94,152,94,0,0,0,0
4541,closed,190,193,0,3,0.0,1,0,1,-6805.432,1,452.922,0.0,34,0.0,3,0,1,0,0.0,0,22,0,0,0,0,0,0,0
4029,closed,1,79,1,77,0.0,1,0,1,-689484.242,1,4357.815,0.0,3,0.0,3,0,1,0,0.0,1,0,0,0,104,0,0,0,0
4538,closed,190,199,0,9,0.0,1,0,1,-4955.376,1,1827.213,0.0,33,0.0,3,0,1,0,0.0,0,49,24,0,0,0,0,0,0
4537,closed,190,192,1,1,0.0,1,0,1,-4426.044,1,500.331,0.0,32,0.0,3,0,1,0,0.0,0,22,0,0,0,0,0,0,0
4536,closed,400,494,80,14,0.0,1,0,1,583.762,1,4984.254,0.0,1,0.0,3,0,1,0,0.0,0,249,6000,0,0,0,0,0,0
5247,merged,2,18,1,15,0.0,11,0,11,-108.626,1,0.0,0.0,11,0.0,44,42,1,0,1550103.97,2,376,362,0,0,0,0,0,0
4781,merged,0,1,0,1,0.0,1,0,1,-10.943,1,0.0,0.0,1,0.0,3,0,1,0,8.588,1,3,7,3,7,0,0,0,0
4783,merged,0,1,0,1,0.0,1,0,1,-7.773,1,0.0,0.0,1,0.0,3,0,1,0,9.341,1,2,2,2,2,0,0,0,0
3959,merged,0,5,0,5,0.0,1,0,1,428903.042,1,0.0,428318.973,9,428318.973,3,0,1,0,431995.788,2,58,26,0,0,1,0,1,1
4601,closed,0,12,0,12,0.0,11,0,11,3705846.78,1,4228950.807,0.0,6,0.0,33,30,1,0,0.0,1,752,900,0,0,0,0,0,0
5083,closed,0,11,0,11,0.0,1,0,1,-263.358,1,1341.303,0.0,1,0.0,4,2,1,0,0.0,1,324,24,0,0,0,0,0,0
5157,closed,13,55,0,42,0.0,1,0,1,-868613.472,1,118.106,0.0,27,0.0,4,2,1,0,0.0,1,1451,669,0,0,0,0,0,0
5383,merged,0,1,0,1,0.0,1,0,1,-48.089,1,0.0,0.0,1,0.0,3,1,1,0,10.265,1,1,1,1,1,0,0,0,0
5384,merged,0,5,0,5,0.0,1,0,1,-159.835,1,0.0,0.0,1,0.0,3,1,1,0,45.23,1,111,0,111,0,0,0,0,0
5140,merged,3,24,0,21,0.0,2,0,2,-34.013,1,0.0,0.0,6,0.0,8,6,1,0,16.082,1,474,32,0,0,0,0,0,0
5018,merged,5,33,0,28,0.0,1,0,1,-4036579.609,1,0.0,0.0,1,0.0,4,2,1,0,94005.742,2,961,63,0,0,0,0,0,0
5034,closed,0,0,0,0,0.0,1,0,1,1.822,1,1993846.057,0.0,0,0.0,4,2,1,0,0.0,2,0,0,0,0,0,0,0,0
5008,merged,5,33,0,28,0.0,1,0,1,-3951951.773,1,0.0,0.0,1,0.0,4,2,1,0,82.541,1,961,63,0,0,0,0,0,0
5209,merged,1,6,0,5,0.0,1,0,1,-55.518,1,0.0,0.0,1,0.0,3,1,1,0,132.952,1,119,0,119,0,0,0,0,0
4782,merged,0,3,0,3,0.0,1,0,1,-24.455,1,0.0,0.0,1,0.0,3,1,1,0,14.904,1,16,12,16,12,0,0,0,0
4818,merged,3,21,0,18,0.0,9,1,8,2789951.707,1,0.0,0.0,32,0.0,27,24,1,0,3286778.718,1,1103,321,0,0,0,0,0,0
5163,closed,0,0,0,0,0.0,1,0,1,-3024.948,1,2432627.576,0.0,0,0.0,4,2,1,0,0.0,1,0,0,0,0,0,0,0,0
5469,closed,0,0,0,0,0.0,1,0,1,0.325,1,442.586,0.0,0,0.0,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0
5296,closed,31,42,0,11,0.0,1,0,1,-862.594,1,1824356.999,0.0,2,0.0,4,4,0,0,0.0,1,103,11,0,0,0,0,0,0
5375,closed,0,0,0,0,0.0,1,0,1,0.218,1,110.236,0.0,3,0.0,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0
5341,closed,0,0,0,0,0.0,1,0,1,0.142,1,690022.351,0.0,3,0.0,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0
5294,merged,0,1,0,1,0.0,1,0,1,1733626.134,1,0.0,0.0,1,0.0,4,4,0,0,1998160.12,2,36,2,0,0,0,0,0,0
5405,merged,0,1,0,1,0.0,1,1,0,1642907.815,0,0.0,0.0,5,0.0,4,4,0,0,1729453.129,2,66,3,0,0,0,0,0,0
4998,closed,0,3,0,3,0.0,1,1,0,8774.919,0,13830414.158,0.0,1,0.0,4,4,0,0,0.0,1,1,1,0,0,0,0,0,0
5216,closed,0,3,0,3,0.0,1,0,1,-309.962,1,6754.778,0.0,1,0.0,4,4,0,0,0.0,1,6,6,0,0,0,0,0,0
5177,closed,0,1,0,1,0.0,1,0,1,-44.105,1,141.873,0.0,1,0.0,4,4,0,0,0.0,1,0,0,0,0,0,0,0,0
4439,merged,0,2,0,2,0.0,2,0,2,429267.919,1,0.0,428757.451,2,428757.451,6,6,0,0,515047.102,1,4,2,0,0,1,1,0,0
5379,merged,0,3,0,3,0.0,1,1,0,1652997.139,0,0.0,0.0,2,0.0,4,4,0,0,1728427.956,3,31,0,0,0,0,0,0,0
4039,closed,0,2,0,2,0.0,2,0,2,-9311.1,1,8.721,0.0,2,0.0,4,4,0,0,0.0,1,24,4,0,0,0,0,0,0
5154,merged,0,1,0,1,0.0,2,0,1,-91489.197,1,0.0,0.0,3,0.0,8,4,0,0,2937384.797,1,4,1,0,0,0,0,0,0
4630,merged,0,68,44,24,0.0,4,4,0,886012.486,0,0.0,0.0,5,0.0,8,4,0,0,886247.319,1,419,4452,419,4452,0,0,0,0
4416,merged,4,16,0,12,0.0,2,0,2,3553.283,1,0.0,0.0,2,0.0,6,4,0,0,259722.321,1,139,74,373,74,0,0,0,0
5286,closed,1,3,0,2,0.0,1,0,1,614006.134,1,1314393.198,0.0,1,0.0,4,4,0,0,0.0,1,219,1,0,0,0,0,0,0
4086,merged,0,1,0,1,0.0,2,0,2,-230.759,1,0.0,0.0,2,0.0,4,4,0,0,3957.291,2,15,15,15,15,0,0,0,0
5489,merged,4,16,4,8,0.0,1,0,1,-96.255,1,0.0,0.0,1,0.0,4,4,0,0,16.534,1,460,248,0,0,0,0,0,0
4167,merged,5,7,0,2,0.0,2,2,0,904.304,0,0.0,0.0,9,0.0,4,4,0,0,1171.45,2,0,0,0,0,0,0,0,0
5050,merged,0,51,0,51,0.0,1,0,1,94288.733,1,0.0,0.0,7,0.0,4,4,0,0,94538.266,1,5451,5281,0,0,0,0,0,0
5136,closed,21,109,47,41,0.0,1,1,0,283.056,0,9071314.089,0.0,109,0.0,4,4,0,0,0.0,1,1773,79,0,0,0,0,0,0
5151,closed,8,17,0,9,0.0,1,0,1,285.465,1,429790.802,0.0,13,0.0,4,4,0,0,0.0,0,1035,15,0,0,0,0,0,0
5062,merged,1,2,0,1,0.0,1,0,1,2516732.049,1,0.0,0.0,3,0.0,4,4,0,0,2934743.666,1,233,34,0,0,0,0,0,0
4273,merged,5,11,0,6,0.0,2,2,0,-135.208,0,0.0,0.0,6,0.0,6,6,0,0,515928.196,2,384,5,0,0,0,0,0,0
5188,closed,0,6,0,6,0.0,1,0,1,-146.504,1,61.915,0.0,1,0.0,4,4,0,0,0.0,0,203,52,0,0,0,0,0,0
5240,merged,1,3,0,2,0.0,1,1,0,529265.776,0,0.0,0.0,1,0.0,4,4,0,0,2094057.779,2,69,2,0,0,0,0,0,0
5091,merged,4,4,0,0,0.0,1,1,0,3370.4,0,0.0,0.0,1,0.0,4,4,0,0,3639.512,2,64,0,0,0,0,0,0,0
4543,closed,820,820,0,0,0.0,2,0,2,615.623,1,807.917,0.0,30,0.0,6,6,0,0,0.0,0,1023,0,71,0,0,0,0,0
4694,merged,3,14,0,11,0.0,2,2,0,4703.921,0,0.0,0.0,2,0.0,6,6,0,0,5578.657,2,500,73,0,0,0,0,0,0
5227,merged,0,1,0,1,0.0,1,0,1,517872.927,1,0.0,0.0,1,0.0,4,4,0,0,4087683.794,2,17,8,0,0,0,0,0,0
4979,merged,1,4,1,2,0.0,1,0,1,-393.847,1,0.0,0.0,1,0.0,4,4,0,0,40.708,1,0,0,0,0,0,0,0,0
5186,closed,0,6,0,6,0.0,1,0,1,-30.93,1,186.025,0.0,1,0.0,4,4,0,0,0.0,0,203,52,0,0,0,0,0,0
5015,merged,3,70,0,67,0.0,1,1,0,183833.167,0,0.0,0.0,6,0.0,4,4,0,0,597273.65,1,380,26,0,0,0,0,0,0
4631,merged,7,29,9,13,0.0,4,4,0,251016.428,0,0.0,0.0,5,0.0,8,4,0,0,252084.295,1,328,266,333,552,0,0,0,0
4748,merged,0,1,0,1,0.0,1,0,1,-48.842,1,0.0,0.0,1,0.0,3,3,0,0,11.437,1,0,2,0,2,0,0,0,0
4201,closed,0,10,0,10,0.0,1,1,0,372.76,0,433077.295,0.0,4,0.0,2,2,0,0,0.0,2,145,38,0,0,0,0,0,0
4077,merged,11,12,1,0,0.0,1,1,0,931.408,0,0.0,0.0,1,0.0,2,2,0,0,1374806.336,2,0,0,0,0,0,0,0,0
4641,merged,1,16,2,13,0.0,2,2,0,183906.37,0,0.0,0.0,2,0.0,4,2,0,0,184968.685,1,276,425,276,425,0,0,0,0
4043,merged,2,56,42,12,0.0,1,1,0,514080.166,0,0.0,0.0,1,0.0,2,2,0,0,514192.618,2,54,45,13,24,0,0,0,0
4765,merged,3,10,0,7,0.0,1,0,1,-69.167,1,0.0,0.0,2,0.0,3,3,0,0,6.046,1,298,38,298,38,0,0,0,0
4726,closed,90,157,21,46,0.0,1,0,1,-33.235,1,33.607,0.0,119,0.0,3,3,0,0,0.0,1,5102,1379,0,0,0,0,0,0
4865,merged,48,48,0,0,0.0,1,1,0,-426.353,0,0.0,0.0,3,0.0,3,3,0,0,9.24,1,965,0,0,0,0,0,0,0
4123,merged,0,11,8,3,0.0,1,1,0,-10.303,0,0.0,0.0,1,0.0,2,2,0,0,3.699,1,0,0,0,0,0,0,0,0
4443,merged,6,13,0,7,0.0,1,0,1,-13.679,1,0.0,0.0,4,0.0,3,2,0,0,221.406,1,101,68,153,68,0,0,0,0
4634,merged,2,59,6,51,0.0,1,1,0,86051.412,0,0.0,0.0,1,0.0,2,1,0,0,86197.335,1,171,1168,437,1432,0,0,0,0
4629,merged,0,2,0,2,0.0,1,1,0,-12.074,0,0.0,0.0,1,0.0,2,1,0,0,8.338,1,2,1,2,1,0,0,0,0
4639,merged,0,1,0,1,0.0,1,1,0,4418.511,0,0.0,0.0,1,0.0,2,1,0,0,4538.552,1,1,1,1,1,0,0,0,0
5111,merged,1,16,2,13,0.0,1,1,0,3714.38,0,0.0,0.0,1,0.0,1,1,0,0,4019.41,1,265,213,3,1,0,0,0,0
4663,merged,0,4,0,4,0.0,1,0,0,,0,0.0,0.0,1,0.0,3,1,0,0,89.034,1,151,44,151,44,0,0,0,0
5385,merged,1,1,0,0,0.0,1,0,0,,0,0.0,0.0,1,0.0,3,1,0,0,5.879,1,3,0,3,0,0,0,0,0
3965,merged,39,61,6,16,0.0,3,0,0,,0,0.0,0.0,275,0.0,9,0,0,0,76502.364,2,3278,522,0,0,0,0,0,0
5388,merged,0,1,0,1,0.0,1,0,0,,0,0.0,0.0,1,0.0,3,0,0,0,12.065,1,28,59,28,59,0,0,0,0
4655,merged,0,5,0,5,0.0,1,1,0,72465.178,0,0.0,0.0,1,0.0,2,1,0,0,72480.802,1,40,28,40,28,0,0,0,0
4633,merged,0,2,0,2,0.0,1,1,0,2537.906,0,0.0,0.0,1,0.0,2,1,0,0,2693.275,1,3,3,3,3,0,0,0,0
4649,merged,0,2,0,2,0.0,1,1,0,-64.099,0,0.0,0.0,1,0.0,2,1,0,0,10.801,1,150,145,150,145,0,0,0,0
4421,merged,2,7,0,5,0.0,1,0,1,-17.604,1,0.0,0.0,3,0.0,3,2,0,0,78.549,1,454,249,454,249,0,0,0,0
4691,merged,1,10,0,9,0.0,1,0,1,-2037.208,1,0.0,0.0,1,0.0,2,2,0,0,73009.286,2,238,209,5,5,0,0,0,0
4415,merged,0,16,0,16,0.0,1,0,1,-10233.59,1,0.0,0.0,1,0.0,3,2,0,0,38.112,1,153,166,153,166,0,0,0,0
4131,merged,6,7,0,1,0.0,1,1,0,-14.625,0,0.0,0.0,1,0.0,2,2,0,0,280.282,1,59,10,0,0,0,0,0,0
4122,merged,42,120,49,29,0.0,1,0,1,-15.769,1,0.0,0.0,1,0.0,2,2,0,0,12.32,1,1600,2756,0,0,0,0,0,0
4090,merged,0,2,0,2,0.0,1,0,1,-32.479,1,0.0,0.0,1,0.0,2,2,0,0,77486.815,2,117,0,117,0,0,0,0,0
4651,merged,1,7,0,6,0.0,1,1,0,12334.311,0,0.0,0.0,3,0.0,2,1,0,0,12495.644,1,26,5,26,5,0,0,0,0
4647,merged,0,4,0,4,0.0,1,1,0,-32.217,0,0.0,0.0,1,0.0,2,1,0,0,86.521,1,314,337,314,337,0,0,0,0
4493,merged,2,5,2,1,0.0,1,1,0,1352.663,0,0.0,0.0,1,0.0,3,3,0,0,81513.413,1,2,2,0,0,0,0,0,0
4771,closed,0,1,0,1,0.0,1,0,1,-411.768,1,247.014,0.0,1,0.0,3,3,0,0,0.0,1,2,2,0,0,0,0,0,0
4777,merged,1,9,0,8,0.0,1,0,1,-6427.984,1,0.0,0.0,1,0.0,3,3,0,0,10.739,1,453,36,453,36,0,0,0,0
4740,merged,9,11,0,2,0.0,1,0,1,781.657,1,0.0,0.0,21,0.0,3,3,0,0,1091.105,1,391,86,0,0,0,0,0,0
4628,merged,0,15,0,15,0.0,1,1,0,-78023.003,0,0.0,0.0,44,0.0,3,3,0,0,13.48,1,245,152,0,0,0,0,0,0
4680,merged,0,7,0,7,0.0,1,0,1,5830.874,1,0.0,0.0,2,0.0,3,3,0,0,6173.595,1,44,17,44,17,0,0,0,0
4089,merged,0,3,0,3,0.0,2,0,2,-53.849,1,0.0,0.0,3,0.0,4,4,0,0,14.278,2,114,10,114,10,0,0,0,0
5445,merged,0,7,0,7,0.0,1,1,0,2040.051,0,0.0,0.0,14,0.0,4,4,0,0,421434.232,2,276,314,0,0,0,0,0,0
5098,merged,0,13,1,12,0.0,1,0,1,264817.335,1,0.0,0.0,3,0.0,4,4,0,0,330053.422,2,282,121,0,0,0,0,0,0
5113,merged,0,12,0,12,0.0,1,0,1,250949.748,1,0.0,0.0,1,0.0,4,4,0,0,1108120.952,1,632,398,0,0,0,0,0,0
4556,merged,0,15,0,15,0.0,1,1,0,-257105.976,0,0.0,0.0,5,0.0,3,3,0,0,15.612,1,1018,827,0,0,0,0,0,0
4444,merged,0,1,0,1,0.0,1,1,0,422781.989,0,0.0,0.0,107,0.0,3,3,0,0,1025111.622,2,1,1,0,0,0,0,0,0
4878,merged,0,509,508,1,0.0,1,0,1,-122.054,1,0.0,0.0,1,0.0,3,3,0,0,37.204,1,0,1500,0,3528,0,0,0,0
4786,merged,0,1,0,1,0.0,1,0,1,-18.97,1,0.0,0.0,1,0.0,3,3,0,0,6.625,1,1,1,1,1,0,0,0,0
4442,merged,0,3,0,3,0.0,1,1,0,2412.226,0,0.0,0.0,105,0.0,3,3,0,0,78427.739,2,7,4,0,0,0,0,0,0
4338,merged,0,6,0,6,0.0,1,1,0,-6.312,0,0.0,0.0,1,0.0,3,3,0,0,107.453,1,714,805,0,0,0,0,0,0
4172,closed,6,7,0,1,0.0,1,1,0,165295.249,0,1374037.98,0.0,1,0.0,3,3,0,0,0.0,1,1,5,0,0,0,0,0,0
4785,merged,0,1,0,1,0.0,1,0,1,-7.938,1,0.0,0.0,1,0.0,3,3,0,0,5.384,1,6,1,6,1,0,0,0,0
4775,merged,0,8,0,8,0.0,1,0,1,-6407.238,1,0.0,0.0,1,0.0,3,3,0,0,110.688,1,75,10,75,10,0,0,0,0
4602,merged,0,21,10,11,0.0,1,0,1,-89.282,1,0.0,0.0,1,0.0,3,3,0,0,97.899,1,220,504,0,0,0,0,0,0
4479,merged,0,12,0,12,0.0,1,0,1,1831468.624,1,0.0,1834206.113,6,1834206.113,3,3,0,0,1834223.166,1,984,1022,0,0,1,1,0,0
4864,merged,48,48,0,0,0.0,1,1,0,-464.833,0,0.0,0.0,2,0.0,3,3,0,0,19.276,1,965,0,0,0,0,0,0,0
4826,merged,1,23,1,21,0.0,1,1,0,-188.216,0,0.0,0.0,2,0.0,3,3,0,0,25.53,1,224,170,0,0,0,0,0,0
4486,closed,1,8,0,7,0.0,1,1,0,431.757,0,871.774,0.0,120,0.0,3,3,0,0,0.0,2,146,37,0,0,0,0,0,0
4787,merged,0,1,0,1,0.0,1,1,0,-8.771,0,0.0,0.0,1,0.0,3,3,0,0,14.661,1,1,1,1,1,0,0,0,0
4788,merged,0,1,0,1,0.0,1,1,0,-8.031,0,0.0,0.0,1,0.0,3,3,0,0,7.746,1,2,2,2,2,0,0,0,0
5230,merged,0,3,0,3,0.0,5,5,0,611469.132,0,0.0,0.0,4,0.0,20,20,0,0,4040671.5,1,40,1,0,0,0,0,0,0
5103,closed,20,104,47,37,0.0,5,5,0,706012.301,0,10201244.747,0.0,92,0.0,20,20,0,0,0.0,1,1287,69,0,0,0,0,0,0
5041,merged,0,3,0,3,0.0,5,5,0,1126982.877,0,0.0,514898.188,6,514898.188,20,20,0,0,1127332.649,3,25,3,0,0,1,0,1,1
5369,merged,0,6,0,6,0.0,5,0,5,2931192.89,1,0.0,0.0,8,0.0,20,20,0,0,2932822.628,1,269,125,0,0,0,0,0,0
5220,merged,1,6,0,5,0.0,5,5,0,709638.672,0,0.0,0.0,12,0.0,20,20,0,0,1703450.506,1,553,30,0,0,0,0,0,0
5074,merged,17,24,0,7,0.0,5,0,5,779714.986,1,0.0,179863.982,32,17437.957,20,20,0,0,891924.863,1,1224,12,0,0,2,2,0,0
5394,merged,0,5,0,5,0.0,5,5,0,92384.665,0,0.0,91618.338,12,91618.338,20,20,0,0,165740.182,2,34,12,0,0,1,0,1,1
5170,merged,4,21,0,17,0.0,5,0,5,2412460.483,1,0.0,0.0,4,0.0,20,20,0,0,2412508.032,2,540,11,0,0,0,0,0,0
5201,merged,1,16,0,15,0.0,5,0,5,362670.287,1,0.0,0.0,6,0.0,20,20,0,0,362973.37,1,1093,465,0,0,0,0,0,0
5373,merged,0,5,0,5,0.0,5,5,0,1126684.912,0,0.0,1123667.031,9,1123666.712,20,20,0,0,1132551.881,2,18,2,0,0,2,0,2,2
5036,merged,0,3,0,3,0.0,5,5,0,1988687.68,0,0.0,0.0,6,0.0,20,20,0,0,1990018.29,2,96,16,0,0,0,0,0,0
5340,merged,0,1,0,1,0.0,5,0,5,2499405.589,1,0.0,2433549.732,7,81533.652,20,20,0,0,2675580.075,2,54,6,0,0,8,0,8,6
4819,merged,0,8,0,8,0.0,7,0,7,1650584.136,1,0.0,0.0,4,0.0,21,21,0,0,1811975.527,1,274,121,0,0,0,0,0,0
4644,closed,1,15,0,14,0.0,7,0,7,-335.788,1,1659130.286,0.0,8,0.0,21,21,0,0,0.0,1,131,30,0,0,0,0,0,0
4990,closed,4,6,0,2,0.0,5,0,5,90602.401,1,90544.725,0.0,4,0.0,24,24,0,0,0.0,1,61,0,0,0,0,0,0,0
5287,merged,1,4,0,3,0.0,6,0,6,168143.073,1,0.0,5456.151,8,5456.151,24,24,0,0,600673.405,2,292,24,0,0,1,1,0,0
4812,merged,2,34,0,32,0.0,7,0,7,-156.756,1,0.0,0.0,13,0.0,21,21,0,0,6.853,1,976,83,0,0,0,0,0,0
4509,merged,2,9,0,7,0.0,7,0,7,1718734.551,1,0.0,1221384.889,10,1221384.889,21,21,0,0,1835562.282,1,175,24,0,0,1,0,1,0
4699,closed,0,6,1,5,0.0,7,0,7,1209029.31,1,14861794.409,0.0,8,0.0,21,21,0,0,0.0,2,93,63,0,0,0,0,0,0
4779,merged,0,6,0,6,0.0,5,0,5,602791.728,1,0.0,517227.836,6,517227.836,15,15,0,1,603054.428,2,229,148,0,0,1,1,0,0
4715,closed,0,5,0,5,0.0,5,0,5,602061.296,1,1639767.873,0.0,6,0.0,15,15,0,0,0.0,1,838,623,0,0,0,0,0,0
4728,merged,0,7,2,5,0.0,5,0,5,804.393,1,0.0,0.0,5,0.0,15,15,0,0,832.296,1,146,168,0,0,0,0,0,0
4587,merged,3,40,0,37,0.0,5,5,0,-53.834,0,0.0,0.0,31,0.0,15,15,0,0,324.889,1,679,398,0,0,0,0,0,0
4553,merged,7,8,0,1,0.0,5,4,1,521077.117,1,0.0,0.0,5,0.0,15,15,0,0,522431.419,1,879,0,0,0,0,0,0,0
4317,merged,0,13,0,13,0.0,5,5,0,596482.219,0,0.0,0.0,9,0.0,15,15,0,0,597340.475,2,1294,1211,0,0,0,0,0,0
4574,merged,0,13,0,13,0.0,5,5,0,2409608.081,0,0.0,0.0,7,0.0,15,15,0,0,2497332.641,2,89,45,0,0,0,0,0,0
4929,merged,1,15,0,14,0.0,5,0,5,1051041.072,1,0.0,600105.561,6,677.485,15,15,0,0,1051092.655,1,459,29,0,0,2,2,0,0
5075,merged,17,24,0,7,0.0,4,0,4,776972.148,1,0.0,198287.36,26,198287.36,16,16,0,0,889808.957,1,1196,12,0,0,1,1,0,0
5129,merged,1,2,0,1,0.0,4,4,0,597464.867,0,0.0,594006.401,4,72559.263,16,16,0,0,676858.507,2,139,5,0,0,4,0,4,0
4772,merged,0,2,1,1,0.0,6,4,2,517492.862,1,0.0,0.0,6,0.0,18,18,0,0,518543.896,1,52,207,0,0,0,0,0,0
5321,merged,1,5,0,4,0.0,5,0,4,1026337.821,1,0.0,0.0,5,0.0,20,17,0,0,2235850.688,2,559,314,0,0,0,0,0,0
5026,merged,2,12,0,10,0.0,4,4,0,3632502.674,0,0.0,1115925.37,12,1115925.37,16,16,0,0,4050268.965,2,461,11,0,0,1,1,0,0
5134,merged,2,4,0,2,0.0,4,4,0,174838.177,0,0.0,93200.593,4,92564.649,19,16,0,0,605569.545,2,54,5,0,0,3,0,3,0
5266,merged,10,29,0,19,0.0,4,0,4,622384.505,1,0.0,0.0,36,0.0,16,16,0,0,688672.863,1,1022,112,0,0,0,0,0,0
5081,merged,0,36,0,36,0.0,4,0,4,642481.909,1,0.0,0.0,4,0.0,16,16,0,0,687379.525,1,3008,2769,0,0,0,0,0,0
5155,closed,0,5,0,5,0.0,4,4,0,4824160.183,0,10277695.362,0.0,3,0.0,16,16,0,0,0.0,2,4,5,0,0,0,0,0,0
5442,merged,0,4,0,4,0.0,4,4,0,6896.887,0,0.0,1577481.559,5,5922.347,16,16,0,0,1577482.585,2,337,345,0,0,9,6,3,3
5053,merged,0,51,0,51,0.0,6,0,6,40327.637,1,0.0,0.0,8,0.0,24,24,0,0,1453.52,1,5451,5280,0,0,0,0,0,0
5090,merged,38,48,3,7,0.0,6,0,6,2612332.208,1,0.0,0.0,9,0.0,24,24,0,0,2612677.797,1,302,85,0,0,0,0,0,0
5180,merged,1,5,0,4,0.0,9,0,9,1743401.996,1,0.0,0.0,16,0.0,36,36,0,0,1744288.0,2,427,14,0,0,0,0,0,0
5174,merged,105,201,22,74,0.0,9,0,9,2871305.257,1,0.0,0.0,113,0.0,36,36,0,0,2871367.946,2,9384,3216,65,0,0,0,0,0
5204,merged,1,36,14,21,0.0,10,0,10,928020.566,1,0.0,0.0,12,0.0,40,40,0,0,928613.895,1,2065,1770,0,0,0,0,0,0
5159,merged,2,5,0,3,0.0,11,0,11,1403512.907,1,0.0,0.0,17,0.0,44,44,0,0,1404502.926,2,733,422,0,0,0,0,0,0
4700,merged,1,23,0,22,0.0,9,0,9,602335.398,1,0.0,0.0,11,0.0,27,27,0,0,620921.046,1,622,532,0,0,0,0,0,0
4887,closed,0,17,0,17,0.0,9,0,9,600977.995,1,608082.013,0.0,9,0.0,27,27,0,0,0.0,1,1575,541,0,0,0,0,0,0
4736,merged,0,6,0,6,0.0,8,0,8,1040311.719,1,0.0,0.0,16,0.0,24,24,0,0,1040367.292,1,1133,618,0,0,0,0,0,0
4705,merged,0,13,0,13,0.0,8,0,8,610268.702,1,0.0,0.0,15,0.0,24,24,0,0,612743.262,1,475,431,0,0,0,0,0,0
