id,status,added_files,total_changes,deleted_files,modified_files,build_correction_intervals,total_builds,success_builds,failed_builds,ci_latency,ci_result,closure_time,comment_time,reviews_number,first_response_time,total_jobs,success_jobs,failed_jobs,mention_number,review_time,participants_number,source_code_added_lines,source_code_removed_lines,test_code_added_lines,test_code_removed_lines,total_comments,general_comments,review_comments,effective_comments
4775,merged,0,8,0,8,0,1,0,1,-6407.238,1,0,0,1,0,3,3,0,0,110.688,1,75,10,75,10,0,0,0,0
4765,merged,3,10,0,7,0,1,0,1,-69.167,1,0,0,2,0,3,3,0,0,6.046,1,298,38,298,38,0,0,0,0
4748,merged,0,1,0,1,0,1,0,1,-48.842,1,0,0,1,0,3,3,0,0,11.437,1,0,2,0,2,0,0,0,0
4725,merged,6,8,0,2,0,3,0,3,583621.93,1,0,0,3,0,9,3,2,0,583632.64,1,369,8,370,14,0,0,0,0
4724,merged,2,13,0,11,0,2,0,2,755551.404,1,0,0,6,0,6,2,2,0,755947.866,2,230,22,230,22,0,0,0,0
4680,merged,0,7,0,7,0,1,0,1,5830.874,1,0,0,2,0,3,3,0,0,6173.595,1,44,17,44,17,0,0,0,0
4664,merged,0,22,18,4,0,2,2,0,-28.826,0,0,0,2,0,6,6,0,0,313.931,1,282,464,283,487,0,0,0,0
4663,merged,0,4,0,4,0,1,0,0,,0,0,0,1,0,3,1,0,0,89.034,1,151,44,151,44,0,0,0,0
4658,merged,0,6,0,6,0,2,0,2,524.693,1,0,0,2,0,6,6,0,0,1228.501,1,203,161,203,161,0,0,0,0
4655,merged,0,5,0,5,0,1,1,0,72465.178,0,0,0,1,0,2,1,0,0,72480.802,1,40,28,40,28,0,0,0,0
4654,merged,1,7,0,6,43.577,3,2,1,-11.53,1,0,0,5,0,6,2,1,0,125.561,1,384,52,384,52,0,0,0,0
4652,merged,0,9,0,9,0,1,0,1,21359.067,1,0,0,1,0,2,0,1,0,21377.552,1,73,31,73,31,0,0,0,0
4651,merged,1,7,0,6,0,1,1,0,12334.311,0,0,0,3,0,2,1,0,0,12495.644,1,26,5,26,5,0,0,0,0
4649,merged,0,2,0,2,0,1,1,0,-64.099,0,0,0,1,0,2,1,0,0,10.801,1,150,145,150,145,0,0,0,0
4647,merged,0,4,0,4,0,1,1,0,-32.217,0,0,0,1,0,2,1,0,0,86.521,1,314,337,314,337,0,0,0,0
4641,merged,1,16,2,13,0,2,2,0,183906.37,0,0,0,2,0,4,2,0,0,184968.685,1,276,425,276,425,0,0,0,0
4639,merged,0,1,0,1,0,1,1,0,4418.511,0,0,0,1,0,2,1,0,0,4538.552,1,1,1,1,1,0,0,0,0
4634,merged,2,59,6,51,0,1,1,0,86051.412,0,0,0,1,0,2,1,0,0,86197.335,1,171,1168,437,1432,0,0,0,0
4633,merged,0,2,0,2,0,1,1,0,2537.906,0,0,0,1,0,2,1,0,0,2693.275,1,3,3,3,3,0,0,0,0
4631,merged,7,29,9,13,0,4,4,0,251016.428,0,0,0,5,0,8,4,0,0,252084.295,1,328,266,333,552,0,0,0,0
4630,merged,0,68,44,24,0,4,4,0,886012.486,0,0,0,5,0,8,4,0,0,886247.319,1,419,4452,419,4452,0,0,0,0
4629,merged,0,2,0,2,0,1,1,0,-12.074,0,0,0,1,0,2,1,0,0,8.338,1,2,1,2,1,0,0,0,0
4627,merged,4,44,0,40,3450392.542,10,5,5,-511735.95,1,0,0,10,0,25,15,0,0,10.295,1,1718,638,1718,638,0,0,0,0
4443,merged,6,13,0,7,0,1,0,1,-13.679,1,0,0,4,0,3,2,0,0,221.406,1,101,68,153,68,0,0,0,0
4421,merged,2,7,0,5,0,1,0,1,-17.604,1,0,0,3,0,3,2,0,0,78.549,1,454,249,454,249,0,0,0,0
4417,merged,5,13,1,7,0,4,0,4,850203.809,1,0,0,6,0,12,8,0,0,850498.971,1,952,798,952,798,0,0,0,0
4416,merged,4,16,0,12,0,2,0,2,3553.283,1,0,0,2,0,6,4,0,0,259722.321,1,139,74,373,74,0,0,0,0
4415,merged,0,16,0,16,0,1,0,1,-10233.59,1,0,0,1,0,3,2,0,0,38.112,1,153,166,153,166,0,0,0,0
4384,merged,0,14,2,12,0,1,0,1,-3725.904,1,0,0,1,0,3,0,1,0,9.335,1,152,94,152,94,0,0,0,0
1764,closed,46,203,89,68,0,20,0,20,59882329.114,1,59882360.509,0,215,0,89,65,2,0,0,4,6286,12134,6585,12403,0,0,0,0
4806,merged,0,1,0,1,0,1,0,1,-96.472,1,0,0,1,0,2,2,0,0,23.911,1,1,1,0,0,0,0,0,0
4805,merged,0,1,0,1,0,1,0,1,-7.121,1,0,0,1,0,2,2,0,0,11.418,1,0,0,0,0,0,0,0,0
4804,merged,0,3,0,3,0,1,0,1,-26.702,1,0,0,1,0,2,0,1,0,14.576,1,3,3,3,3,0,0,0,0
4803,merged,0,4,0,4,0,1,0,1,-27.368,1,0,0,1,0,2,0,1,0,844.233,1,5,4,0,0,0,0,0,0
4802,merged,0,14,1,13,0,4,0,4,-202.771,1,0,0,5,0,8,4,2,0,13045.169,2,434,237,0,0,0,0,0,0
4799,merged,0,8,0,8,0,5,0,5,8455393.636,1,0,0,6,0,10,10,0,0,8543088.729,2,347,433,0,0,0,0,0,0
4723,merged,0,1,0,1,0,2,0,2,-77.218,1,0,0,2,0,4,4,0,0,1494.535,2,1,1,0,0,0,0,0,0
4710,merged,1,7,0,6,0,4,0,4,76829.036,1,0,0,5,0,8,8,0,0,507921.559,2,0,0,0,0,0,0,0,0
4701,merged,0,13,0,13,0,3,0,3,88059.589,1,0,70803.531,4,70727.436,6,6,0,0,88351.484,2,157,142,0,0,3,0,3,0
4691,merged,1,10,0,9,0,1,0,1,-2037.208,1,0,0,1,0,2,2,0,0,73009.286,2,238,209,5,5,0,0,0,0
4677,merged,21,92,40,31,0,20,0,20,73883.651,1,0,0,51,0,40,32,4,0,74301.742,2,1795,3730,294,399,0,0,0,0
4513,merged,0,23,0,23,0,13,0,13,-1660.457,1,0,0,14,0,31,16,10,0,518336.759,2,332,427,88,50,0,0,0,0
4512,closed,0,23,0,23,0,10,0,10,-113.344,1,212.4,0,11,0,25,14,8,0,0,1,337,387,77,8,0,0,0,0
4422,merged,0,6,0,6,0,1,0,1,-495.279,1,0,0,5,0,2,2,0,0,264198.37,2,316,275,0,0,0,0,0,0
4420,merged,2,34,0,32,0,2,0,2,783813.516,1,0,0,20,0,6,4,2,0,3831.162,2,1025,1018,18,18,0,0,0,0
4419,closed,3,28,0,25,0,7,0,7,-36.591,1,498791.585,0,8,0,16,4,7,0,0,1,1002,1000,1,1,0,0,0,0
4383,merged,4,23,0,19,296.217,7,1,6,-199.651,1,0,0,7,0,14,4,5,0,147936.67,2,923,568,26,0,0,0,0,0
4330,merged,3,10,0,7,0,3,3,0,-63.639,0,0,0,7,0,6,6,0,0,426650.771,2,422,128,0,0,0,0,0,0
4285,merged,0,7,0,7,519332.129,7,4,3,1146.607,1,0,0,9,0,15,12,2,0,604984.092,2,278,275,0,0,0,0,0,0
4224,merged,0,4,0,4,0,1,1,0,-194.852,0,0,0,1,0,2,2,0,0,427887.346,2,82,16,0,0,0,0,0,0
4219,merged,0,5,0,5,0,3,3,0,4259.743,0,0,0,4,0,6,6,0,0,79629.501,2,119,15,0,0,0,0,0,0
4213,merged,0,10,0,10,0,3,3,0,41.914,0,0,0,6,0,6,6,0,0,2026.284,2,116,50,0,0,0,0,0,0
4201,closed,0,10,0,10,0,1,1,0,372.76,0,433077.295,0,4,0,2,2,0,0,0,2,145,38,0,0,0,0,0,0
4167,merged,5,7,0,2,0,2,2,0,904.304,0,0,0,9,0,4,4,0,0,1171.45,2,0,0,0,0,0,0,0,0
4166,closed,5,7,0,2,9842.366,6,5,1,1423.387,1,1675.218,0,8,0,12,12,0,0,0,1,0,0,0,0,0,0,0,0
4100,merged,7,9,2,0,0,4,4,0,-21.911,0,0,0,4,0,8,8,0,0,89.369,2,0,0,0,0,0,0,0,0
4099,merged,0,11,0,11,1376582.764,20,1,19,-179.634,1,0,0,34,0,40,2,19,0,7.101,2,683,421,0,0,0,0,0,0
4098,merged,0,1,0,1,0,2,2,0,-125.743,0,0,0,2,0,4,4,0,0,35.23,2,7,0,0,0,0,0,0,0
4097,merged,2,8,0,6,8633.544,10,1,9,-159145.99,1,0,0,17,0,22,16,4,0,31.948,3,97,73,2,2,0,0,0,0
4091,merged,0,3,1,2,0,1,0,1,-82.163,1,0,0,1,0,2,0,1,0,73951.331,2,0,0,0,0,0,0,0,0
4090,merged,0,2,0,2,0,1,0,1,-32.479,1,0,0,1,0,2,2,0,0,77486.815,2,117,0,117,0,0,0,0,0
4089,merged,0,3,0,3,0,2,0,2,-53.849,1,0,0,3,0,4,4,0,0,14.278,2,114,10,114,10,0,0,0,0
4088,merged,2,10,0,8,0,2,0,2,-215.285,1,0,0,7,0,4,0,2,0,215.322,2,129,56,0,0,0,0,0,0
4086,merged,0,1,0,1,0,2,0,2,-230.759,1,0,0,2,0,4,4,0,0,3957.291,2,15,15,15,15,0,0,0,0
4084,merged,0,5,0,5,0,2,0,2,79.47,1,0,0,2,0,4,0,2,0,138.93,2,41,43,0,0,0,0,0,0
4081,merged,1,7,0,6,0,3,0,3,-56.313,1,0,0,3,0,6,0,3,0,121.455,2,100,40,0,0,0,0,0,0
4078,merged,0,8,0,8,0,2,0,2,-58.181,1,0,0,2,0,4,0,2,0,1029.69,2,156,165,0,0,0,0,0,0
4074,merged,0,6,0,6,0,1,0,1,-46.682,1,0,0,1,0,2,0,1,0,950.785,3,30,36,0,0,0,0,0,0
4073,merged,0,15,0,15,0,4,0,4,-47.406,1,0,0,4,0,8,0,4,0,221.206,2,144,774,0,0,0,0,0,0
4070,merged,3,11,5,3,0,11,0,11,103.705,1,0,0,12,0,22,0,11,0,216.986,2,7,8,0,0,0,0,0,0
4069,merged,0,17,0,17,0,20,0,20,91059.035,1,0,90505.266,21,90470.259,41,30,6,0,91075.216,3,524,476,23,19,3,0,3,0
4068,merged,1,7,0,6,0,6,0,6,-3147.615,1,0,0,13,0,12,0,6,0,77200.488,3,430,170,0,0,0,0,0,0
4046,merged,1,5,0,4,0,6,0,6,-8529.724,1,0,0,22,0,12,10,1,0,512863.773,2,137,19,0,0,0,0,0,0
4045,merged,0,6,0,6,0,6,0,6,516479.05,1,0,0,8,0,13,0,7,0,517237.773,3,176,246,0,0,0,0,0,0
4044,merged,0,1,0,1,0,4,0,4,-4950.099,1,0,0,4,0,8,4,2,0,355.218,2,117,25,0,0,0,0,0,0
4040,merged,0,2,0,2,0,2,0,2,-9338.213,1,0,0,2,0,4,4,0,0,83854.563,2,24,4,0,0,0,0,0,0
4039,closed,0,2,0,2,0,2,0,2,-9311.1,1,8.721,0,2,0,4,4,0,0,0,1,24,4,0,0,0,0,0,0
4034,merged,0,7,0,7,0,2,0,2,1453.566,1,0,0,2,0,4,2,1,0,1646.429,2,68,14,4,3,0,0,0,0
4004,merged,0,1,0,1,0,1,0,1,-26.555,1,0,0,1,0,2,2,0,0,140.971,2,32,32,0,0,0,0,0,0
4001,merged,4,8,1,3,0,6,0,6,75290.955,1,0,0,36,0,15,8,1,0,346.413,2,630,16,3119,16,0,0,0,0
3998,closed,15,32,1,16,0,4,0,4,7631.793,1,10227.902,0,35,0,7,4,1,0,0,2,1526,405,3119,16,0,0,0,0
3965,merged,39,61,6,16,0,3,0,0,,0,0,0,275,0,9,0,0,0,76502.364,2,3278,522,0,0,0,0,0,0
3963,merged,0,4,2,2,0,3,0,1,-3698.186,1,0,0,5,0,9,0,1,0,2968.584,2,31,18,0,0,0,0,0,0
3962,merged,0,5,0,5,0,1,0,1,-23.434,1,0,0,1,0,3,0,1,0,3133.922,2,26,58,0,0,0,0,0,0
3959,merged,0,5,0,5,0,1,0,1,428903.042,1,0,428318.973,9,428318.973,3,0,1,0,431995.788,2,58,26,0,0,1,0,1,1
